data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,# Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1811,1811,N,Ship,Hydro,Visual,52.3,-51.95,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1812,1812,N,Ship,Hydro,Visual,52.33333333,-52.26666667,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1813,1813,N,Ship,Hydro,Visual,52.48333333,-52.8,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1814,1814,N,Ship,Hydro,Visual,52.48333333,-51.86666667,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1815,1815,N,Ship,Tomoe,Visual,50.78333333,-50.66666667,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1816,1816,N,Ship,Tomoe,Visual,50.78333333,-50.45,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1817,1817,N,Ship,Tomoe,Visual,50.8,-50.55,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1818,1818,N,Ship,Tomoe,Visual,50.8,-49.91666667,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1819,1819,N,Ship,Tomoe,Visual,50.81666667,-50.33333333,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1820,1820,N,Ship,Tomoe,Visual,50.81666667,-50.26666667,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1821,1821,N,Ship,Tomoe,Visual,50.83333333,-50.8,1955,1955,July,7/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1822,1822,N,Ship,Hydro,Visual,52,-53.83333333,1955,1955,July,7/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1823,1823,N,Ship,Hydro,Visual,52.18333333,-53.65,1955,1955,July,7/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1824,1824,N,Ship,Hydro,Visual,52.23333333,-53.26666667,1955,1955,July,7/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1825.01,1825.01,N,Aircraft,USCG,Visual,51.98333333,-53.46666667,1955,1955,July,7/20/55,,Berg,30,,,,,,,,,,,,,,,,,,,,,30 bergs inside line through points.
IOT,0,1825.02,1825.02,N,Aircraft,USCG,Visual,51.45,-52.46666667,1955,1955,July,7/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,0,1825.03,1825.03,N,Aircraft,USCG,Visual,50.18333333,-53.96666667,1955,1955,July,7/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,0,1825.04,1825.04,N,Aircraft,USCG,Visual,51.28333333,-54.41666667,1955,1955,July,7/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,0,1825.05,1825.05,N,Aircraft,USCG,Visual,51.98333333,-53.46666667,1955,1955,July,7/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1826,1826,N,Ship,USCGC Cook Inlet,Visual,48.83333333,-51.98333333,1955,1955,July,7/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1827,1827,N,Ship,USCGC Evergreen,Visual,51.85,-49.9,1955,1955,July,7/21/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1828,1828,N,Ship,USCGC Evergreen,Visual,52,-49.66666667,1955,1955,July,7/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1829,1829,N,Ship,USCGC Evergreen,Visual,52.23333333,-49.78333333,1955,1955,July,7/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1830,1830,N,Aircraft,USCGC,Visual,48.91666667,-52.08333333,1955,1955,July,7/21/55,,Small,,,,4,,,,,,,,,,,,,,,,,,4 small bergs within 15 mile radius of.
IOT,1,1831,1831,N,Aircraft,USCGC,Visual,49.43333333,-50.88333333,1955,1955,July,7/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1832,1832,N,Aircraft,USCGC,Visual,50.88333333,-50.23333333,1955,1955,July,7/21/55,,Small,,,,7,,,,,,,,,,,,,,,,,,7 small bergs within 20 mile radius of.
IOT,1,1833,1833,N,Ship,Ranenfjord,Visual,49.8,-47.91666667,1955,1955,July,7/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1834,1834,N,Ship,Hydro,Visual,50,-49,1955,1955,July,7/24/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1835,1835,N,Ship,Hydro,Visual,52.15,-51.88333333,1955,1955,July,7/24/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1836,1836,N,Ship,Hydro,Visual,53.35,-51.93333333,1955,1955,July,7/24/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1837,1837,N,Ship,USNS Millicaoma,Visual,51.83333333,-53.03333333,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1838,1838,N,Ship,USNS Millicaoma,Visual,51.91666667,-53.26666667,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1839,1839,N,Ship,USNS Millicaoma,Visual,51.96666667,-53.16666667,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1840,1840,N,Ship,USNS Millicaoma,Visual,53.55,-52.88333333,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1841,1841,N,Ship,USNS Millicaoma,Visual,53.55,-53.08333333,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1842,1842,N,Ship,USNS Millicaoma,Visual,54.18333333,-52.7,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1843,1843,N,Ship,USNS Millicaoma,Visual,54.25,-53,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1844,1844,N,Ship,USNS Millicaoma,Visual,54.3,-53.01666667,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1845,1845,N,Ship,USNS Millicaoma,Visual,54.41666667,-52.96666667,1955,1955,July,7/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1846,1846,N,Ship,USNS Millicaoma,Visual,52.05,-51.08333333,1955,1955,July,7/27/55,,Berg,6,,,,,,,,,,,,,,,,,,,,,
IOT,1,1847,1847,N,Aircraft,USCG,Visual,49.05,-52.75,1955,1955,July,7/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1848,1848,N,Aircraft,USCG,Visual,49.58333333,-52.5,1955,1955,July,7/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1849,1849,N,Aircraft,USCG,Visual,50.58333333,-49.66666667,1955,1955,July,7/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1850,1850,N,Aircraft,USCG,Visual,50.66666667,-50.58333333,1955,1955,July,7/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1851,1851,N,Ship,Hydro,Visual,50.36666667,-52.73333333,1955,1955,July,7/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1852,1852,N,Aircraft,USCG,Visual,49,-53.03333333,1955,1955,July,7/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1853,1853,N,Ship,Virginia,Visual,48.8,-50.25,1955,1955,July,7/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1854,1854,N,Ship,Virginia,Visual,49.81666667,-50.25,1955,1955,July,7/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1855,1855,N,Ship,Hydro,Visual,50.05,-49.86666667,1955,1955,July,7/30/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1856,1856,N,Ship,Hydro,Visual,51.05,-52.1,1955,1955,July,7/30/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1857.01,1857.01,N,Ship,Hydro,Visual,51.58333333,-52.1,1955,1955,July,7/30/55,,Berg,14,,,,,,,,,,,,,,,,,,,,,
IOT,0,1857.02,1857.02,N,Ship,Hydro,Visual,53.25,-52.1,1955,1955,July,7/30/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1858.01,1858.01,N,Ship,Hydro,Visual,53.75,-52.08333333,1955,1955,July,7/30/55,,Berg,4,,,,,,,,,,,,,,,,,,,,,
IOT,0,1858.02,1858.02,N,Ship,Hydro,Visual,53.83333333,-52.41666667,1955,1955,July,7/30/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1859,1859,N,Ship,Hydro,Visual,54,-53,1955,1955,July,7/30/55,,Berg,6,,,,,,,,,,,,,,,,,,,,,
IOT,1,1860,1860,N,Ship,Hydro,Visual,50.85,-53.6,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1861,1861,N,Ship,Hydro,Visual,52.33333333,-54.36666667,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1862,1862,N,Ship,Hydro,Visual,52.33333333,-53.4,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1863,1863,N,Ship,Hydro,Visual,52.33333333,-53.16666667,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1864,1864,N,Ship,Hydro,Visual,52.36666667,-53.5,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1865,1865,N,Ship,Hydro,Visual,52.4,-54.41666667,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1866,1866,N,Ship,Hydro,Visual,52.46666667,-53.55,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1867,1867,N,Ship,Hydro,Visual,52.55,-53.2,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1868,1868,N,Ship,Hydro,Visual,52.76666667,-53.4,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1869,1869,N,Ship,Hydro,Visual,52.88333333,-53.56666667,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1870,1870,N,Ship,Hydro,Visual,53,-53.86666667,1955,1955,July,7/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1871.01,1871.01,N,Ship,Hydro,Visual,53.66666667,-53.16666667,1955,1955,July,7/31/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs.
IOT,0,1871.02,1871.02,N,Ship,Hydro,Visual,54.33333333,-54.83333333,1955,1955,July,7/31/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1872,1872,N,Ship,Hydro,Visual,48.33333333,-50.53333333,1955,1955,August,8/1/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1873,1873,N,Ship,Hydro,Visual,51,-52.16666667,1955,1955,August,8/1/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1874,1874,N,Ship,Hydro,Visual,48.26666667,-50.61666667,1955,1955,August,8/1/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1875,1875,N,Ship,Hydro,Visual,48.56666667,-49.96666667,1955,1955,August,8/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1876,1876,N,Aircraft,USCG,Visual,48.76666667,-49.65,1955,1955,August,8/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1877,1877,N,Aircraft,USCG,Visual,50.25,-50.76666667,1955,1955,August,8/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1878,1878,N,Aircraft,TWA,Visual,50.5,-49.08333333,1955,1955,August,8/7/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1879,1879,N,Ship,Hydro,Visual,51,-49.83333333,1955,1955,August,8/7/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1880,1880,N,Ship,Hydro,Visual,53,-50.7,1955,1955,August,8/7/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1881,1881,N,Aircraft,USCG,Visual,48.3,-51,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1882,1882,N,Aircraft,USCG,Visual,50.05,-52.68333333,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1883,1883,N,Aircraft,USCG,Visual,50.63333333,-54.06666667,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1884,1884,N,Aircraft,USCG,Visual,50.95,-54.05,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1885,1885,N,Aircraft,USCG,Visual,50.95,-49,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1886,1886,N,Aircraft,USCG,Visual,51.28333333,-53.33333333,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1887,1887,N,Aircraft,USCG,Visual,51.41666667,-52.93333333,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1888,1888,N,Aircraft,USCG,Visual,52,-49.66666667,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1889,1889,N,Aircraft,USCG,Visual,49.56666667,-53.2,1955,1955,August,8/9/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1890,1890,N,Aircraft,USCG,Visual,49.63333333,-52.31666667,1955,1955,August,8/9/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1891,1891,N,Aircraft,USCG,Visual,49.73333333,-53.41666667,1955,1955,August,8/9/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1892,1892,N,Ship,Hydro,Visual,50.3,-50.95,1955,1955,August,8/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1893,1893,N,Ship,Hydro,Visual,49.96666667,-50.46666667,1955,1955,August,8/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1894,1894,N,Ship,Hydro,Visual,50.43333333,-49.91666667,1955,1955,August,8/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1895,1895,N,Ship,Hydro,Visual,50.71666667,-48.75,1955,1955,August,8/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1896,1896,N,Ship,Hydro,Visual,49.5,-52.5,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1897,1897,N,Ship,Hydro,Visual,50.51666667,-48.51666667,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1898,1898,N,Ship,Hydro,Visual,51.28333333,-52,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1899,1899,N,Ship,Hydro,Visual,52.55,-50.7,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1900,1900,N,Ship,Hydro,Visual,52.6,-50.25,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1901,1901,N,Ship,Hydro,Visual,52.85,-50.71666667,1955,1955,August,8/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1902,1902,N,Ship,USCGC Bibb,Visual,52.96666667,-51.56666667,1955,1955,August,8/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1903,1903,N,Ship,USCGC Bibb,Visual,53.35,-51.46666667,1955,1955,August,8/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1904,1904,N,Ship,USCGC Bibb,Visual,53.71666667,-50.8,1955,1955,August,8/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1905,1905,N,Ship,USCGC Bibb,Visual,54.78333333,-51.2,1955,1955,August,8/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1906,1906,N,Ship,Sandsend,Visual,51.76666667,-53,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1907,1907,N,Ship,Sandsend,Visual,52.16666667,-54.86666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1908,1908,N,Ship,Sandsend,Visual,52.45,-53.45,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1909,1909,N ,Ship,Sandsend,Visual,52.76666667,-53.15,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1910,1910,N,Ship,Sandsend,Visual,52.78333333,-52.66666667,1955,1955,August,8/14/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1911,1911,N,Ship,Sandsend,Visual,52.9,-52.31666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1912,1912,N,Ship,Sandsend,Visual,52.95,-52.41666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1913,1913,N,Ship,Sandsend,Visual,53,-52.46666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1914,1914,N,Ship,Sandsend,Visual,53.08333333,-52.56666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1915,1915,N,Ship,Sandsend,Visual,53.5,-53.65,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1916,1916,N,Ship,Sandsend,Visual,53.88333333,-52.16666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1917,1917,N,Ship,Lorna,Visual,52.63333333,-50.8,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1918,1918,N,Ship,Lorna,Visual,52.65,-50.25,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1919,1919,N,Ship,Lorna,Visual,52.66666667,-50,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1920,1920,N,Aircraft,TWA,Visual,49.91666667,-49.66666667,1955,1955,August,8/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1921,1921,N,Aircraft,Unknown,Visual,50,-49.83333333,1955,1955,August,8/15/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1922,1922,N,Ship,Ernst Blumenfeld,Visual,54.61666667,-51.71666667,1955,1955,August,8/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1923,1923,N,Ship,Ernst Blumenfeld,Visual,54.86666667,-50.7,1955,1955,August,8/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1924,1924,N,Ship,Tyrone,Visual,52.75,-52.43333333,1955,1955,August,8/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1925,1925,N,Ship,Tyrone,Visual,52.8,-52.3,1955,1955,August,8/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1926,1926,N,Ship,Tyrone,Visual,53.15,-51.16666667,1955,1955,August,8/17/55,,Berg,9,,,,,,,,,,,,,,,,,,,,,9 bergs within 10 mile radius of.
IOT,1,1927,1927,N,Ship,Empress of Australia,Visual,52.53333333,-53.18333333,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1928,1928,N,Ship,Empress of Australia,Visual,52.56666667,-53.21666667,1955,1955,August,8/18/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1929,1929,N,Aircraft,USCG,Visual,49.13333333,-53.08333333,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1930,1930,N,Aircraft,USCG,Visual,49.15,-53.06666667,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1931,1931,N,Aircraft,USCG,Visual,49.15,-52.36666667,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1932,1932,N,Aircraft,USCG,Visual,49.56666667,-49.51666667,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1933,1933,N,Aircraft,USCG,Visual,50.08333333,-52.33333333,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1934,1934,N,Aircraft,USCG,Visual,50.38333333,-51.5,1955,1955,August,8/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1935,1935,N,Ship,Hydro,Visual,51,-52.41666667,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1936,1936,N,Ship,Heinrich Lorenz,Visual,54.86666667,-55.21666667,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1937,1937,B,Ship,Heinrich Lorenz,Visual,54.88333333,-55.03333333,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1938,1938,N,Ship,Heinrich Lorenz,Visual,54.96666667,-54.78333333,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1939,1939,N,Ship,Heinrich Lorenz,Visual,54.98333333,-54.8,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1940,1940,N,Ship,Sally Stove,Visual,49.38333333,-49.45,1955,1955,August,8/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1941,1941,N,Miscellaneous,OSV Bravo,Unknown,52.53333333,-50.03333333,1955,1955,August,8/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1942,1942,N,Miscellaneous,OSV Bravo,Unknown,52.65,-50.21666667,1955,1955,August,8/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1943,1943,N,Ship,Hydro,Visual,51,-49.75,1955,1955,August,8/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1944,1944,N,Ship,L'Aventure,Visual,52.85,-50.08333333,1955,1955,August,8/20/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1945,1945,N,Ship,Grootebeer,Visual,52.13333333,-51.23333333,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1946,1946,N,Ship,Grootebeer,Visual,52.4,-50.45,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1947,1947,N,Ship,Grootebeer,Visual,52.46666667,-49.85,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1948,1948,N,Ship,Grootebeer,Visual,52.46666667,-51.71666667,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1949,1949,N,Ship,Grootebeer,Visual,52.68333333,-51.3,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1950,1950,N,Ship,Hydro,Visual,51.86666667,-52.5,1955,1955,August,8/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1951.1,1951.1,N,Ship,Hydro,Visual,49,-52,1955,1955,August,8/23/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1951.2,1951.2,N,Ship,Hydro,Visual,49,-52,1955,1955,August,8/23/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1952,1952,N,Ship,Silver Afton,Visual,52.2,-53.81666667,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1953,1953,N,Ship,Silver Afton,Visual,52.43333333,-53.86666667,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1954,1954,N,Ship,Silver Afton,Visual,52.5,-54.03333333,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1955,1955,N,Ship,Beaverglen,Visual,51.6,-56.61666667,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1956,1956,N,Ship,Beaverglen,Visual,51.71666667,-56.25,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1957,1957,N,Ship,Beaverglen,Visual,51.76666667,-55.55,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1958,1958,N,Ship,Beaverglen,Visual,51.96666667,-55.71666667,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1959,1959,N,Ship,Beaverglen,Visual,52,-55.48333333,1955,1955,August,8/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1960,1960,N,Ship,Sunmont,Visual,52.66666667,-52.55,1955,1955,August,8/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1961,1961,N,Ship,Sunmont,Visual,52.68333333,-52.63333333,1955,1955,August,8/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1962,1962,N,Ship,Sunmont,Visual,52.7,-52.91666667,1955,1955,August,8/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1963,1963,N,Ship,Manchester Mariner,Visual,53.25,-51.31666667,1955,1955,August,8/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1964,1964,N,Ship,La Hacinda,Visual,51.91666667,-53.7,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1965,1965,N,Ship,La Hacinda,Visual,52.15,-53.73333333,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1966,1966,N,Ship,La Hacinda,Visual,52.2,-51.91666667,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1967,1967,N,Ship,La Hacinda,Visual,52.3,-52.86666667,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1968,1968,N,Ship,La Hacinda,Visual,52.3,-51.63333333,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1969,1969,N,Ship,La Hacinda,Visual,52.36666667,-53.28333333,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1970,1970,N,Ship,La Hacinda,Visual,52.53333333,-51.76666667,1955,1955,September,9/3/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
